ticker,date,score_100,sub_추세,sub_거래량,sub_모멘텀,sub_패턴점수,sub_리스크,20거래일(약1개월),60거래일(약3개월),120거래일(약6개월)
010130.KS,2024-08-14,26.2,54.1,35.8,42.4,28.5,-29.9,8.59375,101.7578125,58.984375
010130.KS,2024-09-12,70.5,134.1,86.6,79.8,66.2,-14.4,48.20143884892085,120.32374100719423,48.74100719424461
010130.KS,2024-10-18,64.9,200.0,29.4,95.8,34.5,-35.0,25.36407766990292,0.6067961165048485,-16.140776699029125
010130.KS,2024-11-15,48.7,185.0,4.5,82.6,12.6,-41.2,18.586640851887704,-21.200387221684412,-23.13649564375605
010130.KS,2024-12-13,37.4,155.0,5.7,78.6,1.4,-53.5,-32.326530612244895,-32.48979591836735,-31.75510204081633
010130.KS,2025-01-15,0.0,13.0,9.7,13.8,5.6,-56.6,-1.8094089264173663,-16.64656212303981,-1.0856453558504175
010130.KS,2025-02-18,13.3,16.3,28.5,37.4,33.3,-48.9,1.5970515970515908,-2.457002457002455,-2.3341523341523396
010130.KS,2025-03-19,14.7,93.7,6.6,31.2,1.6,-59.6,-16.444981862152353,1.0882708585247869,10.519951632406288
010130.KS,2025-04-16,5.5,19.7,15.3,29.5,10.2,-47.2,14.905933429811856,18.668596237337187,76.98986975397975
010130.KS,2025-05-19,33.2,127.0,7.3,66.4,12.0,-46.5,5.289672544080615,0.12594458438286438,42.9471032745592
010130.KS,2025-06-18,46.4,102.5,53.0,59.9,54.7,-37.9,-1.9138755980861233,9.330143540669855,81.57894736842107
010130.KS,2025-07-16,34.7,158.3,9.0,42.5,10.4,-46.6,-3.0487804878048808,49.146341463414636,57.31707317073172
011200.KS,2022-09-01,3.6,23.0,14.4,12.4,6.8,-38.7,-13.425925925925931,3.240740740740744,4.861111111111116
011200.KS,2022-10-04,12.6,13.0,43.9,29.6,20.3,-43.6,1.6042780748663166,7.4866310160427885,7.219251336898402
011200.KS,2022-11-02,20.6,38.0,28.1,43.2,26.1,-32.6,17.36842105263159,22.631578947368425,9.473684210526322
011200.KS,2022-11-30,60.7,193.9,39.2,79.0,31.2,-39.6,-9.865470852017932,1.5695067264573925,-18.385650224215244
011200.KS,2022-12-28,30.5,132.6,16.0,31.7,15.5,-43.3,15.920398009950244,-0.24875621890547706,-7.412935323383085
011200.KS,2023-01-30,42.0,115.0,4.2,94.4,31.9,-35.3,-2.7896995708154515,-10.729613733905573,-24.24892703862661
011200.KS,2023-02-27,49.9,114.7,69.9,48.8,52.3,-36.0,-11.479028697571747,-19.646799116997794,-24.061810154525386
011200.KS,2023-03-28,11.1,23.4,22.6,24.3,12.0,-27.0,3.7406483790523692,-7.182044887780547,-17.107231920199506
011200.KS,2023-04-25,22.7,66.1,16.8,46.7,18.4,-34.6,-12.5,-15.14423076923077,-30.480769230769234
011200.KS,2023-05-25,8.0,13.0,30.5,18.0,14.0,-35.5,2.2527472527472447,-5.494505494505497,-11.593406593406597
011200.KS,2023-06-26,19.1,51.6,12.4,47.0,21.1,-36.4,-5.15851692638366,-10.693175711982805,-0.967221923696937
011200.KS,2023-07-24,13.6,62.2,17.6,23.6,10.8,-46.4,-2.5495750708215303,-18.073654390934845,8.895184135977342
011200.KS,2023-08-22,15.0,24.1,26.5,43.3,25.5,-44.5,-3.3720930232558177,-6.45348837209302,8.255813953488378
011200.KS,2023-09-19,15.2,19.3,31.1,37.0,26.7,-38.1,-12.996389891696747,10.890493381468103,-5.53549939831528
011200.KS,2023-10-24,12.2,16.3,42.4,23.3,18.8,-40.0,11.272475795297376,32.91839557399723,1.3831258644536604
011200.KS,2023-11-21,30.0,73.7,26.0,70.0,27.1,-47.0,14.543194530764447,15.724052206339344,5.717837165941586
011200.KS,2023-12-19,67.4,113.3,100.0,90.0,82.7,-48.8,4.286489419424844,-14.812805208898538,0.43407487791644606
011200.KS,2024-01-19,41.9,190.0,3.4,65.6,4.0,-53.3,-3.1217481789802326,-23.725286160249738,-6.6077003121748135
011200.KS,2024-02-20,16.0,30.5,23.1,49.2,16.8,-39.5,-15.68206229860365,-8.64661654135338,-5.316863587540277
011200.KS,2024-03-20,7.9,19.7,21.3,15.3,16.8,-33.6,-6.6242038216560495,17.89808917197453,5.414012738853513
011200.KS,2024-04-18,6.1,14.7,17.7,23.1,13.7,-38.9,16.0300136425648,22.442019099590716,17.189631650750336
011200.KS,2024-05-21,31.9,121.6,13.7,66.5,9.1,-51.4,8.818342151675495,3.6449147560258632,7.231040564373892
011200.KS,2024-06-19,54.3,157.9,42.0,83.9,30.9,-43.4,-3.025391680172884,-10.588870880605084,1.5667206915181087
011200.KS,2024-07-17,21.4,73.5,12.8,47.9,9.6,-36.8,-1.7827298050139273,-4.289693593314759,10.30640668523677
011200.KS,2024-08-14,25.8,33.2,44.1,54.8,40.4,-43.7,-6.125921724333527,3.460011344299496,3.119682359614284
011200.KS,2024-09-12,14.3,25.9,29.6,31.6,16.9,-32.5,3.806646525679769,13.595166163142004,20.84592145015105
011200.KS,2024-10-18,20.1,46.2,16.8,57.2,17.3,-37.1,6.169965075669381,15.25029103608848,13.154831199068685
011200.KS,2024-11-15,47.2,35.6,90.2,76.9,75.9,-42.7,3.0701754385964897,-0.3289473684210509,23.629385964912288
011200.KS,2024-12-13,47.1,133.6,36.0,64.3,34.9,-33.3,5.319148936170204,6.382978723404253,22.074468085106382
011200.KS,2025-01-15,64.6,113.1,97.1,74.1,74.2,-35.6,-8.18181818181818,-1.8181818181818188,27.27272727272727
011200.KS,2025-02-18,10.8,35.8,18.0,26.5,13.5,-39.6,10.011001100110018,24.037403740374042,24.037403740374042
011200.KS,2025-03-19,40.7,166.6,4.9,68.6,8.1,-44.8,-2.8000000000000025,14.749999999999996,19.500000000000007
011200.KS,2025-04-16,19.5,27.0,30.8,55.7,26.1,-41.9,15.997942386831276,29.629629629629626,6.995884773662553
011200.KS,2025-05-19,57.8,139.1,47.0,95.6,46.1,-38.9,1.7738359201773912,0.0,-13.880266075388025
011200.KS,2025-06-18,59.2,200.0,47.8,51.0,36.0,-39.0,9.80392156862746,4.139433551198257,-9.58605664488017
011200.KS,2025-07-16,57.5,190.0,25.2,75.4,28.5,-31.5,-10.515873015873012,-17.460317460317466,-17.65873015873016
032830.KS,2022-09-01,36.8,78.7,40.0,53.6,28.5,-16.8,-0.649350649350644,19.15584415584415,9.253246753246746
032830.KS,2022-10-04,27.1,80.7,19.1,49.2,12.3,-25.8,9.967320261437917,17.647058823529417,2.614379084967311
032830.KS,2022-11-02,54.8,148.2,31.3,75.4,33.7,-14.8,9.063893016344714,5.349182763744431,-2.377414561664193
032830.KS,2022-11-30,81.9,163.0,89.8,81.9,84.1,-9.3,-1.9073569482288777,-8.31062670299727,-8.038147138964579
032830.KS,2022-12-28,44.7,146.5,25.3,54.9,19.1,-22.5,-1.5277777777777724,-12.777777777777777,-9.583333333333332
032830.KS,2023-01-30,18.9,47.5,1.6,38.6,18.3,-11.7,-5.077574047954869,-7.334273624823695,-3.5260930888575404
032830.KS,2023-02-27,32.9,22.5,66.0,35.6,53.1,-12.7,-6.686478454680533,0.2971768202080227,-2.2288261515601815
032830.KS,2023-03-28,14.8,21.7,23.8,26.7,15.7,-13.7,4.617834394904463,3.6624203821655987,14.012738853503182
032830.KS,2023-04-25,33.2,52.3,27.7,57.0,37.9,-8.7,2.7397260273972712,4.109589041095885,8.219178082191792
032830.KS,2023-05-25,53.9,134.0,49.9,53.0,40.9,-8.1,-3.5555555555555562,-2.51851851851852,2.9629629629629672
032830.KS,2023-06-26,22.1,36.1,22.5,39.4,24.9,-12.4,5.069124423963123,9.984639016897079,8.141321044546856
032830.KS,2023-07-24,37.4,117.9,14.1,58.4,15.6,-18.9,-3.801169590643272,3.9473684210526327,-11.111111111111116
032830.KS,2023-08-22,21.6,55.4,20.0,35.8,8.6,-11.9,8.814589665653493,5.623100303951367,24.164133738601823
032830.KS,2023-09-19,48.6,92.8,44.1,75.7,38.9,-8.7,-0.6983240223463638,-1.6759776536312887,33.79888268156424
032830.KS,2023-10-24,44.2,135.8,25.5,50.1,22.3,-12.8,-2.250351617440227,-14.486638537271446,9.704641350210963
032830.KS,2023-11-21,22.6,33.5,27.4,40.1,21.6,-9.4,1.2949640287769792,17.55395683453238,32.086330935251794
032830.KS,2023-12-19,31.3,46.7,38.9,46.6,30.1,-5.7,-13.636363636363635,36.07954545454546,24.14772727272727
032830.KS,2024-01-19,11.6,19.7,27.6,18.9,13.3,-21.7,34.375,28.28947368421053,52.30263157894737
032830.KS,2024-02-20,55.2,175.0,20.6,87.0,20.7,-27.2,17.25826193390454,12.362301101591179,7.955936352509174
032830.KS,2024-03-20,54.6,185.0,23.4,83.7,12.8,-31.9,-18.580375782881,-8.768267223382043,0.41753653444676075
032830.KS,2024-04-18,6.8,13.0,14.7,26.2,6.9,-26.6,17.692307692307697,18.71794871794872,29.487179487179493
032830.KS,2024-05-21,36.8,65.0,34.5,82.5,30.1,-28.1,-4.793028322440085,-3.9215686274509776,6.318082788671031
032830.KS,2024-06-19,30.6,23.1,60.8,37.2,54.5,-22.6,5.949656750572085,10.068649885583515,13.043478260869556
032830.KS,2024-07-17,50.6,169.3,17.1,68.1,18.8,-20.1,-4.751619870410362,9.071274298056164,-1.7278617710583144
032830.KS,2024-08-14,27.0,71.2,26.6,46.7,20.2,-29.9,9.0702947845805,10.657596371882082,14.965986394557817
032830.KS,2024-09-12,44.7,116.7,32.3,72.2,23.1,-20.6,4.98960498960499,2.7027027027026973,-11.330561330561329
032830.KS,2024-10-18,46.4,126.1,18.7,69.2,34.9,-17.0,-3.3663366336633693,-9.9009900990099,-21.089108910891085
032830.KS,2024-11-15,32.1,90.0,26.3,44.4,14.3,-14.7,1.2295081967213184,3.8934426229508157,-8.811475409836067
032830.KS,2024-12-13,21.6,58.8,19.6,43.6,17.4,-31.5,-7.8947368421052655,-13.663967611336037,25.101214574898776
032830.KS,2025-01-15,8.9,17.0,21.4,24.1,5.4,-23.4,11.428571428571432,-12.417582417582418,50.10989010989011
032830.KS,2025-02-18,33.1,49.0,35.9,79.6,32.3,-31.2,-15.87771203155819,-12.228796844181456,23.570019723865876
032830.KS,2025-03-19,14.2,16.3,35.3,21.4,20.3,-22.5,-6.565064478311844,44.900351699882755,88.62837045720984
032830.KS,2025-04-16,16.7,18.0,22.8,44.6,26.1,-27.9,11.668757841907151,71.3927227101631,96.61229611041404
032830.KS,2025-05-19,65.7,107.3,89.4,68.6,82.1,-18.9,38.87640449438203,40.786516853932575,72.58426966292136
032830.KS,2025-06-18,60.9,200.0,20.0,91.5,26.5,-33.5,10.517799352750812,30.177993527508097,25.809061488673144
032830.KS,2025-07-16,61.5,195.0,34.5,78.3,22.5,-22.8,-8.272327964860903,14.714494875549056,18.521229868228396
005490.KS,2022-09-01,46.3,123.4,41.4,64.6,29.0,-26.7,-12.055335968379444,18.37944664031621,26.086956521739136
005490.KS,2022-10-04,12.9,17.9,37.0,30.2,15.6,-36.0,16.179775280898866,30.78651685393259,52.359550561797754
005490.KS,2022-11-02,64.7,121.1,66.0,91.1,70.8,-25.6,15.860735009671178,20.502901353965175,46.808510638297875
005490.KS,2022-11-30,77.5,200.0,61.2,90.5,60.4,-24.7,-2.8380634390651083,6.510851419031716,21.869782971619365
005490.KS,2022-12-28,43.9,115.5,35.5,59.1,25.3,-16.1,7.0446735395188975,16.49484536082475,37.45704467353952
005490.KS,2023-01-30,45.4,150.4,4.2,72.4,21.3,-21.3,2.4077046548956593,21.8298555377207,106.09951845906905
005490.KS,2023-02-27,52.6,174.9,46.7,51.0,20.0,-29.4,6.269592476489039,14.420062695924774,75.54858934169279
005490.KS,2023-03-28,53.8,111.0,50.4,77.7,50.9,-20.8,11.946902654867264,17.994100294985248,74.92625368731562
005490.KS,2023-04-25,50.4,195.0,9.9,75.0,5.7,-33.7,-3.820816864295129,69.1699604743083,24.901185770750978
005490.KS,2023-05-25,21.4,54.6,15.1,41.9,16.6,-21.2,9.589041095890405,53.42465753424656,29.863013698630137
005490.KS,2023-06-26,53.0,109.7,45.8,80.3,43.9,-14.7,60.5,48.24999999999999,24.0
005490.KS,2023-07-24,90.3,190.0,100.0,100.0,96.7,-35.0,-12.772585669781932,-26.16822429906542,-35.43613707165109
005490.KS,2023-08-22,38.5,165.0,9.1,35.7,13.8,-31.2,5.892857142857144,-15.357142857142858,-21.42857142857143
005490.KS,2023-09-19,51.6,127.3,42.5,80.1,36.5,-28.2,-20.067453625632382,-16.357504215851606,-28.07757166947723
005490.KS,2023-10-24,12.3,16.3,45.6,11.1,18.8,-30.4,0.0,-12.552742616033752,-17.721518987341767
005490.KS,2023-11-21,10.6,28.1,11.2,37.3,15.5,-39.2,4.641350210970474,-7.1729957805907185,-16.983122362869196
005490.KS,2023-12-19,43.4,63.7,54.4,59.3,64.9,-25.3,-16.431451612903224,-14.01209677419355,-24.79838709677419
005490.KS,2024-01-19,8.3,26.5,21.5,14.4,8.6,-29.6,6.151990349819059,-5.910735826296742,-11.821471652593484
005490.KS,2024-02-20,24.8,53.3,19.0,53.6,26.9,-28.8,-3.0681818181818143,-10.56818181818182,-24.431818181818176
005490.KS,2024-03-20,16.0,45.7,22.6,29.6,13.5,-31.4,-8.558030480656509,-12.543962485345839,-15.94372801875733
005490.KS,2024-04-18,15.9,13.0,47.0,27.6,20.6,-28.8,0.8974358974358942,-6.282051282051282,-11.538461538461542
005490.KS,2024-05-21,25.3,57.0,26.1,40.2,28.0,-24.7,-5.209656925031769,-15.501905972045748,-29.47903430749682
005490.KS,2024-06-19,19.8,18.4,46.9,29.3,30.5,-26.0,-2.0107238605898137,-3.887399463806973,-27.345844504021443
005490.KS,2024-07-17,20.6,44.4,36.6,37.6,20.4,-36.1,-9.028727770177836,-5.608755129958965,-29.68536251709987
005490.KS,2024-08-14,9.6,13.0,27.2,32.8,18.3,-43.1,7.81954887218046,-16.541353383458645,-25.263157894736842
005490.KS,2024-09-12,48.2,56.4,87.9,73.2,61.0,-37.4,-3.765690376569042,-24.407252440725248,-12.831241283124129
005490.KS,2024-10-18,17.6,69.9,12.6,30.8,6.4,-31.5,-19.565217391304344,-25.507246376811597,-26.521739130434785
005490.KS,2024-11-15,0.0,13.0,11.1,9.7,6.0,-49.0,-2.3423423423423406,-10.450450450450454,-11.531531531531536
005490.KS,2024-12-13,15.7,13.0,45.4,35.5,26.9,-42.3,-5.166051660516602,15.313653136531368,-4.4280442804427995
005490.KS,2025-01-15,9.7,14.7,21.5,26.8,19.0,-33.3,-3.3073929961089488,-1.3618677042801508,18.8715953307393
005490.KS,2025-02-18,15.1,23.7,33.3,40.3,22.4,-44.3,25.75452716297786,-1.2072434607645843,24.346076458752506
005490.KS,2025-03-19,58.6,200.0,25.1,87.2,25.5,-44.6,-18.879999999999995,-17.12,-9.919999999999995
005490.KS,2025-04-16,6.7,25.4,15.4,27.0,10.2,-44.7,-3.15581854043393,20.512820512820507,15.581854043392497
005490.KS,2025-05-19,8.7,28.0,18.1,29.3,9.5,-41.2,5.498981670061109,25.865580448065174,27.90224032586559
005490.KS,2025-06-18,20.9,54.4,26.0,41.5,20.5,-37.9,17.953667953667953,8.68725868725868,23.359073359073367
005490.KS,2025-07-16,55.7,195.0,18.6,85.9,23.7,-44.9,1.1456628477905184,-4.091653027823239,12.929623567921444
009150.KS,2022-09-01,16.8,34.6,20.1,34.1,24.6,-29.2,-13.33333333333333,4.444444444444451,8.81481481481481
009150.KS,2022-10-04,15.2,23.0,44.9,24.6,18.1,-34.4,3.418803418803429,14.529914529914523,32.82051282051282
009150.KS,2022-11-02,23.0,36.2,35.5,44.3,27.8,-28.9,16.528925619834702,19.58677685950414,15.454545454545453
009150.KS,2022-11-30,63.6,162.9,52.0,86.4,46.4,-29.8,-4.964539007092195,4.184397163120557,1.4184397163120588
009150.KS,2022-12-28,33.0,98.1,24.9,48.6,18.7,-25.5,7.9850746268656625,15.970149253731346,7.761194029850738
009150.KS,2023-01-30,41.4,156.0,1.7,63.5,14.6,-28.9,1.520387007601931,-3.455425017277125,4.28472702142364
009150.KS,2023-02-27,41.1,88.3,56.5,49.8,39.0,-28.2,5.786249149081013,-2.6548672566371723,-2.042205582028589
009150.KS,2023-03-28,52.3,126.9,37.9,73.7,43.3,-20.1,-10.1029601029601,-7.078507078507079,-8.751608751608753
009150.KS,2023-04-25,12.7,40.6,19.7,20.4,8.1,-25.5,2.3622047244094446,8.017179670722975,0.7874015748031482
009150.KS,2023-05-25,26.0,34.3,34.0,50.5,34.1,-23.1,0.9790209790209836,0.6293706293706292,-3.7062937062937062
009150.KS,2023-06-26,29.1,78.1,22.6,42.1,21.8,-19.3,4.501385041551242,-1.8005540166205036,3.7396121883656486
009150.KS,2023-07-24,37.9,108.0,29.5,56.2,18.8,-23.2,-4.638833664678598,-6.693174287607684,-2.2531477799867417
009150.KS,2023-08-22,15.5,37.4,14.3,37.7,13.3,-25.2,-1.459346768589298,-4.308547602501733,-4.8644892286309975
009150.KS,2023-09-19,19.3,35.4,19.0,43.4,23.9,-25.4,-0.7052186177715081,5.641748942172065,4.090267983074747
009150.KS,2023-10-24,31.4,48.7,45.7,49.4,38.1,-24.7,-2.2017045454545414,4.758522727272729,4.190340909090917
009150.KS,2023-11-21,18.1,49.1,20.4,40.4,20.9,-40.5,8.787218591140157,-0.5809731299927345,15.032679738562083
009150.KS,2023-12-19,58.7,188.6,35.6,67.9,26.2,-24.6,-1.5353805073431204,-1.4686248331108098,1.4686248331108098
009150.KS,2024-01-19,38.6,55.2,67.3,50.8,46.4,-26.5,-7.186440677966099,-0.5423728813559348,17.08474576271186
009150.KS,2024-02-20,11.9,17.6,20.3,26.2,12.1,-16.8,7.815924032140242,15.70489408327247,3.87143900657414
009150.KS,2024-03-20,46.4,76.4,50.9,73.7,53.0,-21.8,-0.6097560975609762,2.981029810298108,-11.178861788617889
009150.KS,2024-04-18,35.1,138.4,19.3,40.0,11.5,-33.9,7.975460122699385,17.723244717109754,-16.155419222903888
009150.KS,2024-05-21,61.4,121.4,74.3,76.7,58.2,-23.5,-4.040404040404044,-10.22727272727273,-30.492424242424242
009150.KS,2024-06-19,25.0,43.0,34.8,38.8,28.1,-19.6,13.618421052631579,-13.749999999999996,-17.039473684210527
009150.KS,2024-07-17,68.4,153.4,63.8,89.6,59.2,-24.0,-17.660683265778808,-28.778228141285467,-28.720324261725537
009150.KS,2024-08-14,7.8,16.6,17.6,20.7,15.9,-31.8,-7.805907172995785,-22.57383966244726,2.1800281293952173
009150.KS,2024-09-12,17.8,14.7,49.5,27.3,25.9,-28.4,-6.178489702517165,-3.8138825324180003,5.263157894736836
009150.KS,2024-10-18,7.7,18.0,23.6,21.3,5.9,-30.2,-10.48780487804878,0.08130081300812275,-1.9512195121951237
009150.KS,2024-11-15,11.9,13.0,42.3,20.6,15.5,-31.7,14.532243415077195,31.970935513169852,9.627611262488657
009150.KS,2024-12-13,50.1,36.0,82.0,83.3,86.1,-37.0,-2.3790642347343405,9.436954797779551,5.47184773988898
009150.KS,2025-01-15,38.4,162.1,17.6,35.4,13.3,-36.3,18.034118602761986,-2.0308692120227456,12.103980503655553
009150.KS,2025-02-18,58.9,185.0,24.6,88.7,24.6,-28.3,-5.024088093599454,-16.93048864418445,12.112869924294568
009150.KS,2025-03-19,30.9,82.4,27.3,42.1,25.8,-22.9,-12.608695652173918,-3.6231884057971064,36.23188405797102
009150.KS,2025-04-16,27.1,18.0,76.0,39.9,41.5,-39.7,0.08291873963515162,14.427860696517403,71.64179104477613
009150.KS,2025-05-19,15.8,41.5,15.1,31.5,23.6,-32.5,10.190555095277553,34.96271748135875,76.47058823529412
009150.KS,2025-06-18,48.1,119.4,50.9,57.1,45.3,-32.1,3.759398496240607,41.35338345864661,104.51127819548871
009150.KS,2025-07-16,52.2,181.1,21.5,60.6,27.3,-29.5,18.043478260869563,50.0,106.15942028985508
090430.KS,2022-09-01,6.7,14.3,14.2,26.3,11.3,-32.5,-14.166666666666671,8.749999999999991,17.166666666666664
090430.KS,2022-10-04,7.2,14.7,28.2,18.7,13.4,-38.8,-0.4854368932038833,36.893203883495154,28.446601941747574
090430.KS,2022-11-02,29.1,14.7,74.1,44.4,56.7,-44.5,27.31707317073171,41.17073170731707,17.658536585365848
090430.KS,2022-11-30,64.8,195.0,34.1,94.4,46.1,-45.4,8.045977011494255,7.73946360153257,-13.026819923371647
090430.KS,2022-12-28,61.1,195.0,32.6,86.5,29.0,-37.7,2.624113475177303,-6.17021276595745,-28.08510638297872
090430.KS,2023-01-30,45.1,185.0,2.3,55.5,18.1,-35.3,-2.833448514167247,-16.655148583275746,-29.78576364892882
090430.KS,2023-02-27,29.1,93.3,34.5,39.8,14.1,-36.1,-5.903271692745382,-19.274537695590332,-15.576102418207682
090430.KS,2023-03-28,11.6,13.2,26.6,33.9,19.4,-35.0,-8.843537414965985,-23.356009070294782,-4.761904761904767
090430.KS,2023-04-25,10.7,66.9,12.1,14.0,6.2,-45.6,-5.887230514096187,-15.754560530679928,-7.213930348258701
090430.KS,2023-05-25,9.6,14.7,22.1,26.0,20.0,-35.0,-10.660792951541854,4.581497797356837,18.502202643171817
090430.KS,2023-06-26,5.2,13.0,18.0,17.9,10.9,-33.6,0.19723865877712132,24.26035502958579,33.530571992110445
090430.KS,2023-07-24,14.1,40.3,15.7,34.1,17.6,-37.3,16.830708661417315,10.137795275590555,29.429133858267708
090430.KS,2023-08-22,42.5,190.0,6.0,71.7,1.8,-56.9,6.149957877000833,13.31086773378265,6.908171861836565
090430.KS,2023-09-19,47.9,168.8,15.4,69.6,16.4,-30.9,-11.190476190476195,7.460317460317456,-10.158730158730156
090430.KS,2023-10-24,13.6,13.0,34.0,38.1,14.9,-32.1,20.196604110813233,17.515638963360146,30.92046470062555
090430.KS,2023-11-21,45.6,168.6,6.1,87.4,12.1,-46.2,0.6691449814126393,-5.6505576208178425,37.397769516728616
090430.KS,2023-12-19,42.6,104.9,40.8,57.6,40.9,-31.3,-2.8803545051698687,-16.395864106351553,31.757754800590842
090430.KS,2024-01-19,22.9,35.0,38.8,57.3,22.2,-38.6,-3.4980988593155904,11.406844106463886,23.498098859315597
090430.KS,2024-02-20,11.7,36.5,16.6,34.2,16.6,-45.5,-10.795902285263992,45.626477541371166,-7.092198581560282
090430.KS,2024-03-20,14.4,13.0,45.1,22.1,21.5,-29.6,29.41696113074206,57.597173144876336,32.42049469964665
090430.KS,2024-04-18,79.6,190.0,63.9,95.7,82.0,-33.8,26.143344709897608,10.853242320819124,-14.607508532423207
090430.KS,2024-05-21,73.4,200.0,36.1,100.0,59.6,-28.6,-3.463203463203468,-36.201298701298704,-41.504329004329
090430.KS,2024-06-19,38.7,170.0,15.7,41.5,6.7,-40.2,-8.968609865470857,-15.97533632286996,-37.4439461883408
090430.KS,2024-07-17,25.7,14.7,68.0,41.8,37.9,-33.9,-27.40147783251231,-22.967980295566505,-29.74137931034483
090430.KS,2024-08-14,6.3,43.0,18.4,6.3,11.0,-47.0,27.141645462256147,-8.312128922815942,-2.459711620016969
090430.KS,2024-09-12,50.4,35.3,72.9,84.8,90.5,-31.3,-16.544362908605738,-25.550366911274182,-26.15076717811875
090430.KS,2024-10-18,9.2,30.5,29.2,16.6,13.7,-44.1,-13.589128697042362,-8.792965627498006,-10.871302957633889
090430.KS,2024-11-15,7.9,18.0,29.9,18.2,13.9,-40.4,3.237742830712298,6.382978723404253,12.210915818686408
090430.KS,2024-12-13,26.3,18.0,52.4,54.4,48.8,-42.0,2.240143369175618,-0.8064516129032251,18.100358422939067
090430.KS,2025-01-15,33.8,108.0,23.4,47.8,27.9,-38.3,0.7887817703768674,-2.2787028921998242,18.31726555652935
090430.KS,2025-02-18,26.9,97.2,24.2,45.5,12.4,-44.7,-3.7391304347826115,5.478260869565221,6.608695652173924
090430.KS,2025-03-19,11.2,25.1,21.5,36.0,8.6,-35.2,0.7226738934055899,19.060523938572715,8.310749774164417
090430.KS,2025-04-16,26.6,30.6,34.4,63.3,45.1,-40.5,8.789237668161443,21.076233183856495,5.560538116591918
090430.KS,2025-05-19,46.8,169.3,13.4,62.4,19.6,-30.7,8.656224237427868,1.0717230008244094,5.028854080791434
090430.KS,2025-06-18,47.3,185.0,15.1,59.2,12.6,-35.5,2.427921092564489,-9.028831562974204,-7.587253414264039
090430.KS,2025-07-16,31.0,102.1,23.2,57.0,16.2,-43.6,-9.185185185185185,-12.814814814814813,-11.185185185185187
011070.KS,2022-09-01,18.8,36.3,26.1,32.3,25.2,-25.9,-15.476190476190476,-7.58928571428571,-15.625
011070.KS,2022-10-04,7.4,28.0,25.3,14.8,9.5,-40.4,1.4084507042253502,-7.2183098591549255,-5.809859154929575
011070.KS,2022-11-02,20.1,23.0,36.2,40.6,30.0,-29.3,7.8125,-4.6875,-10.590277777777779
011070.KS,2022-11-30,43.9,73.4,65.0,62.3,50.2,-31.5,-15.136876006441224,-8.695652173913048,-7.568438003220612
011070.KS,2022-12-28,7.0,19.3,19.9,21.7,8.2,-34.2,4.174573055028463,1.5180265654648917,16.88804554079697
011070.KS,2023-01-30,19.1,57.7,2.7,48.7,14.1,-27.6,3.2786885245901676,-6.193078324225865,1.6393442622950838
011070.KS,2023-02-27,45.4,98.8,61.7,50.2,45.8,-29.7,-5.64373897707231,1.2345679012345734,-8.64197530864198
011070.KS,2023-03-28,24.6,21.9,46.1,44.5,39.3,-28.8,-3.738317757009346,15.140186915887854,-6.355140186915886
011070.KS,2023-04-25,19.9,46.7,27.6,35.5,20.6,-31.0,11.456310679611658,8.349514563106798,-12.233009708737864
011070.KS,2023-05-25,49.3,171.1,13.1,70.5,18.4,-26.5,7.317073170731714,-9.756097560975608,-11.149825783972123
011070.KS,2023-06-26,52.0,189.1,9.9,69.1,16.4,-24.6,-9.41558441558441,-18.66883116883117,-23.051948051948056
011070.KS,2023-07-24,14.0,33.0,25.8,27.3,9.6,-25.9,-7.168458781362008,-18.99641577060932,-22.22222222222222
011070.KS,2023-08-22,11.7,13.0,25.5,32.5,17.0,-29.4,-3.2818532818532864,-1.5444015444015413,-23.822393822393817
011070.KS,2023-09-19,15.7,25.5,26.0,36.0,21.1,-30.3,-9.78043912175649,-5.389221556886225,-23.23353293413174
011070.KS,2023-10-24,11.7,13.0,38.6,22.8,16.4,-32.2,12.831858407079654,-3.9823008849557473,-17.43362831858407
011070.KS,2023-11-21,47.2,105.9,40.5,76.1,47.4,-33.7,-7.058823529411762,-22.62745098039216,-7.4509803921568585
011070.KS,2023-12-19,24.1,81.7,29.8,26.2,18.0,-35.2,-8.43881856540084,-18.860759493670887,11.81434599156117
011070.KS,2024-01-19,15.7,16.3,48.8,30.5,22.3,-39.3,-9.078341013824886,-14.009216589861751,36.866359447004605
011070.KS,2024-02-20,9.9,13.0,30.4,17.6,20.5,-31.9,-2.5342118601115016,19.61479979726306,26.710593005575255
011070.KS,2024-03-20,14.5,30.5,29.7,32.9,17.5,-38.2,-2.9641185647425905,37.80551222048882,18.82475299011961
011070.KS,2024-04-18,17.9,53.3,27.3,32.2,14.1,-37.5,26.4737406216506,59.16398713826367,3.8049303322615247
011070.KS,2024-05-21,57.1,185.0,20.8,91.6,27.1,-39.2,12.288135593220328,5.932203389830515,-31.313559322033903
011070.KS,2024-06-19,64.0,195.0,35.1,89.5,37.8,-37.3,12.075471698113205,-13.773584905660375,-35.39622641509435
011070.KS,2024-07-17,66.9,200.0,38.6,87.4,33.7,-25.3,-15.82491582491582,-34.78114478114478,-45.387205387205384
011070.KS,2024-08-14,9.9,24.0,18.5,36.1,16.1,-45.2,-8.599999999999996,-35.160000000000004,-34.0
011070.KS,2024-09-12,13.6,33.0,36.5,23.7,15.5,-40.5,-15.229759299781186,-25.076586433260395,-30.153172866520784
